Trans_Time,Cost
datetime,float
T,
7/31/2010 8:05,0
7/31/2010 8:05,49.56
7/31/2010 8:05,297.94
7/31/2010 8:05,523.54
7/31/2010 8:05,75.21
7/31/2010 8:05,153.23
7/31/2010 8:06,467.37
7/31/2010 8:06,0
7/31/2010 8:06,0
7/31/2010 8:06,539.35
7/31/2010 8:06,0
7/31/2010 8:06,0
7/31/2010 8:06,90.07
7/31/2010 8:06,166.36
7/31/2010 8:06,147.5
7/31/2010 8:06,454.99
7/31/2010 8:06,195.79
7/31/2010 8:06,388.93
7/31/2010 8:06,602.82
7/31/2010 8:06,100.95
7/31/2010 8:06,483.43
7/31/2010 8:07,288.92
7/31/2010 8:07,470.77
7/31/2010 8:07,598.43
7/31/2010 8:07,698.22
7/31/2010 8:07,63.72
7/31/2010 8:07,212.47
7/31/2010 8:07,224.98
7/31/2010 8:07,146
7/31/2010 8:08,154.65
7/31/2010 8:08,370.23
7/31/2010 8:08,109.61
7/31/2010 8:08,368.68
7/31/2010 8:08,66.85
7/31/2010 8:08,253.47
7/31/2010 8:08,148.13
7/31/2010 8:08,617.83
7/31/2010 8:08,320.42
7/31/2010 8:08,151.6
7/31/2010 8:08,119.6
7/31/2010 8:08,343.09
7/31/2010 8:08,726.91
7/31/2010 8:08,58
7/31/2010 8:08,393.01
7/31/2010 8:08,0
7/31/2010 8:09,0
7/31/2010 8:09,156.01
7/31/2010 8:09,173.88
7/31/2010 8:09,451.06
7/31/2010 8:09,155.42
7/31/2010 8:09,143.51
7/31/2010 8:09,9.25
7/31/2010 8:10,485.8
7/31/2010 8:10,533.72
7/31/2010 8:10,563
7/31/2010 8:10,298
7/31/2010 8:10,316.35
7/31/2010 8:10,91.5
7/31/2010 8:10,91
7/31/2010 8:10,381.71
7/31/2010 8:10,452.67
7/31/2010 8:10,421.36
7/31/2010 8:10,181.77
7/31/2010 8:10,186.57
7/31/2010 8:10,51.06
7/31/2010 8:10,111
7/31/2010 8:10,367.51
7/31/2010 8:10,636.54
7/31/2010 8:11,18.6
7/31/2010 8:11,571.24
7/31/2010 8:11,0
7/31/2010 8:11,59.7
7/31/2010 8:11,132.3
7/31/2010 8:12,103.4
7/31/2010 8:12,407.48
7/31/2010 8:12,180.8
7/31/2010 8:12,672.57
7/31/2010 8:12,30.3
7/31/2010 8:12,395.22
7/31/2010 8:13,345
7/31/2010 8:13,640.98
7/31/2010 8:13,426.42
7/31/2010 8:13,501.62
7/31/2010 8:13,128.6
7/31/2010 8:13,525.9
7/31/2010 8:13,77.2
7/31/2010 8:13,147.99
7/31/2010 8:13,569.31
7/31/2010 8:14,100.2
7/31/2010 8:14,520.29
7/31/2010 8:14,160.46
7/31/2010 8:14,281.45
7/31/2010 8:14,588.4
7/31/2010 8:14,336.64
7/31/2010 8:14,670.1
7/31/2010 8:14,529.74
7/31/2010 8:14,175
7/31/2010 8:14,100
7/31/2010 8:14,140.26
7/31/2010 8:14,311.73
7/31/2010 8:14,471.87
7/31/2010 8:15,30.1
7/31/2010 8:15,148.03
7/31/2010 8:15,0
7/31/2010 8:15,463.45
7/31/2010 8:15,160.46
7/31/2010 8:15,349.16
7/31/2010 8:15,458.34
7/31/2010 8:15,240.71
7/31/2010 8:15,76
7/31/2010 8:15,636
7/31/2010 8:15,149.17
7/31/2010 8:15,131
7/31/2010 8:15,23.7
7/31/2010 8:16,638.82
7/31/2010 8:16,130.59
7/31/2010 8:16,110.08
7/31/2010 8:16,380.68
7/31/2010 8:16,521
7/31/2010 8:16,80.06
7/31/2010 8:16,195.25
7/31/2010 8:16,579.52
7/31/2010 8:16,271.44
7/31/2010 8:17,233.3
7/31/2010 8:17,433.78
7/31/2010 8:17,150
7/31/2010 8:17,469.48
7/31/2010 8:17,498.86
7/31/2010 8:17,200.14
7/31/2010 8:17,362.8
7/31/2010 8:17,91.08
7/31/2010 8:17,194
7/31/2010 8:18,128.08
7/31/2010 8:18,590
7/31/2010 8:18,538
7/31/2010 8:18,424.46
7/31/2010 8:18,390.24
7/31/2010 8:18,174.89
7/31/2010 8:18,573.4
7/31/2010 8:18,10
7/31/2010 8:18,219.85
7/31/2010 8:19,354.07
7/31/2010 8:19,148.5
7/31/2010 8:19,76.11
7/31/2010 8:19,353.27
7/31/2010 8:19,519.07
7/31/2010 8:20,86.3
7/31/2010 8:20,147.34
7/31/2010 8:20,208.96
7/31/2010 8:20,307.09
7/31/2010 8:20,34
7/31/2010 8:20,344.91
7/31/2010 8:20,71.77
7/31/2010 8:20,419.07
7/31/2010 8:20,325.34
7/31/2010 8:20,398.18
7/31/2010 8:21,428.97
7/31/2010 8:21,111
7/31/2010 8:21,63.89
7/31/2010 8:21,580.21
7/31/2010 8:21,36.05
7/31/2010 8:21,436.34
7/31/2010 8:21,246.47
7/31/2010 8:21,103.66
7/31/2010 8:21,500.35
7/31/2010 8:21,53.1
7/31/2010 8:22,350
7/31/2010 8:22,0
7/31/2010 8:22,0
7/31/2010 8:22,459.54
7/31/2010 8:22,253.43
7/31/2010 8:22,400
7/31/2010 8:22,363.03
7/31/2010 8:22,189.65
7/31/2010 8:22,513.55
7/31/2010 8:22,200.05
7/31/2010 8:22,196.04
7/31/2010 8:22,30.22
7/31/2010 8:22,124.1
7/31/2010 8:22,68.55
7/31/2010 8:22,436.65
7/31/2010 8:22,100.39
7/31/2010 8:22,259.69
7/31/2010 8:23,215.09
7/31/2010 8:23,104.88
7/31/2010 8:23,610.91
7/31/2010 8:23,434.65
7/31/2010 8:23,627.81
7/31/2010 8:23,142.9
7/31/2010 8:23,99.4
7/31/2010 8:23,291.11
7/31/2010 8:23,669.76
7/31/2010 8:24,138.02
7/31/2010 8:24,61.6
7/31/2010 8:24,474.17
7/31/2010 8:24,568.11
7/31/2010 8:24,212.21
7/31/2010 8:24,650
7/31/2010 8:24,478.87
7/31/2010 8:24,3
7/31/2010 8:24,349.03
7/31/2010 8:24,462.08
7/31/2010 8:24,2
7/31/2010 8:24,99
7/31/2010 8:24,300
7/31/2010 8:24,138.3
7/31/2010 8:24,586.11
7/31/2010 8:25,100.3
7/31/2010 8:25,160.7
7/31/2010 8:25,155.1
7/31/2010 8:25,312.81
7/31/2010 8:25,356.77
7/31/2010 8:25,175.1
7/31/2010 8:25,142.98
7/31/2010 8:25,140.15
7/31/2010 8:25,565.52
7/31/2010 8:26,252.48
7/31/2010 8:26,286.38
7/31/2010 8:26,372.5
7/31/2010 8:26,204.89
7/31/2010 8:26,509.96
7/31/2010 8:26,223.6
7/31/2010 8:26,645.77
7/31/2010 8:27,572.51
7/31/2010 8:27,511.17
7/31/2010 8:27,335.38
7/31/2010 8:27,450.53
7/31/2010 8:27,102
7/31/2010 8:27,36.4
7/31/2010 8:27,628.27
7/31/2010 8:28,383.52
7/31/2010 8:28,431.97
7/31/2010 8:28,465.14
7/31/2010 8:28,587.14
7/31/2010 8:28,338.02
7/31/2010 8:28,50.2
7/31/2010 8:28,184.33
7/31/2010 8:28,140.7
7/31/2010 8:28,101.64
7/31/2010 8:29,88.1
7/31/2010 8:29,105.1
7/31/2010 8:29,273.32
7/31/2010 8:29,99.55
7/31/2010 8:29,613.32
7/31/2010 8:29,425.39
7/31/2010 8:29,173.7
7/31/2010 8:29,153.98
7/31/2010 8:29,200
7/31/2010 8:29,205.4
7/31/2010 8:29,228.74
7/31/2010 8:29,504.2
7/31/2010 8:29,521.39
7/31/2010 8:29,231.45
7/31/2010 8:29,238.23
7/31/2010 8:29,445.97
7/31/2010 8:29,564.68
7/31/2010 8:30,181.34
7/31/2010 8:30,182.8
7/31/2010 8:30,273.07
7/31/2010 8:30,354.91
7/31/2010 8:30,217.56
7/31/2010 8:30,446.93
7/31/2010 8:30,48
7/31/2010 8:30,3.47
7/31/2010 8:31,521.36
7/31/2010 8:31,246.68
7/31/2010 8:31,365.5
7/31/2010 8:31,75
7/31/2010 8:31,487.28
7/31/2010 8:31,200.24
7/31/2010 8:31,229.12
7/31/2010 8:31,697.58
7/31/2010 8:31,470.16
7/31/2010 8:31,445.07
7/31/2010 8:31,634.24
7/31/2010 8:32,432.46
7/31/2010 8:32,338.06
7/31/2010 8:32,228.35
7/31/2010 8:32,228.08
7/31/2010 8:32,152.54
7/31/2010 8:32,0.14
7/31/2010 8:32,300
7/31/2010 8:32,706.79
7/31/2010 8:32,683.68
7/31/2010 8:32,37.9
7/31/2010 8:32,46.9
7/31/2010 8:32,78.9
7/31/2010 8:33,434.43
7/31/2010 8:33,173.1
7/31/2010 8:33,146.27
7/31/2010 8:33,533.87
7/31/2010 8:33,20.2
7/31/2010 8:34,0
7/31/2010 8:34,0
7/31/2010 8:34,0
7/31/2010 8:34,153.7
7/31/2010 8:34,258.66
7/31/2010 8:34,61.8
7/31/2010 8:34,0
7/31/2010 8:34,173.46
7/31/2010 8:34,266.37
7/31/2010 8:34,209.29
7/31/2010 8:34,176.25
7/31/2010 8:34,456.66
7/31/2010 8:34,677.65
7/31/2010 8:34,342.53
7/31/2010 8:35,0
7/31/2010 8:35,242.75
7/31/2010 8:35,460.75
7/31/2010 8:35,385.96
7/31/2010 8:35,559.56
7/31/2010 8:35,54.88
7/31/2010 8:35,0
7/31/2010 8:35,0
7/31/2010 8:35,0
7/31/2010 8:35,0
7/31/2010 8:35,242.88
7/31/2010 8:35,0
7/31/2010 8:35,0
7/31/2010 8:35,0
7/31/2010 8:35,0
7/31/2010 8:35,0
7/31/2010 8:35,650.56
7/31/2010 8:35,74.19
7/31/2010 8:35,120.97
7/31/2010 8:36,148.79
7/31/2010 8:36,151.41
7/31/2010 8:36,266.67
7/31/2010 8:36,368.15
7/31/2010 8:36,423.52
7/31/2010 8:36,637.25
7/31/2010 8:36,18.6
7/31/2010 8:36,82.88
7/31/2010 8:36,100.01
7/31/2010 8:36,180.44
7/31/2010 8:37,675.45
7/31/2010 8:37,508.68
7/31/2010 8:37,153.04
7/31/2010 8:37,138.93
7/31/2010 8:37,0
7/31/2010 8:37,306.23
7/31/2010 8:37,69.92
7/31/2010 8:37,371.98
7/31/2010 8:37,401.5
7/31/2010 8:37,472.48
7/31/2010 8:37,25.6
7/31/2010 8:38,428.69
7/31/2010 8:38,327.58
7/31/2010 8:38,271.38
7/31/2010 8:38,141.95
7/31/2010 8:38,250.53
7/31/2010 8:39,0
7/31/2010 8:39,0
7/31/2010 8:39,428.97
7/31/2010 8:39,0
7/31/2010 8:39,555.52
7/31/2010 8:39,0
7/31/2010 8:39,0
7/31/2010 8:39,0
7/31/2010 8:39,0
7/31/2010 8:39,109.47
7/31/2010 8:39,396.34
7/31/2010 8:39,0
7/31/2010 8:39,0
7/31/2010 8:39,0
7/31/2010 8:39,0
7/31/2010 8:39,522.28
7/31/2010 8:39,0
7/31/2010 8:39,448.78
7/31/2010 8:39,0
7/31/2010 8:39,0
7/31/2010 8:39,0
7/31/2010 8:39,213.64
7/31/2010 8:39,439.34
7/31/2010 8:39,217.11
7/31/2010 8:39,446.66
7/31/2010 8:40,130.7
7/31/2010 8:40,172.09
7/31/2010 8:40,177.76
7/31/2010 8:40,76.03
7/31/2010 8:40,125.5
7/31/2010 8:40,181.16
7/31/2010 8:40,457.78
7/31/2010 8:40,497.65
7/31/2010 8:40,66.6
7/31/2010 8:40,163.54
7/31/2010 8:40,243.28
7/31/2010 8:41,65.1
7/31/2010 8:41,573.02
7/31/2010 8:41,186
7/31/2010 8:41,142
7/31/2010 8:41,352.43
7/31/2010 8:41,389.12
7/31/2010 8:41,41.3
7/31/2010 8:41,654
7/31/2010 8:41,251.22
7/31/2010 8:41,115.97
7/31/2010 8:41,373.29
7/31/2010 8:41,281.97
7/31/2010 8:42,86.5
7/31/2010 8:42,290.01
7/31/2010 8:42,420.6
7/31/2010 8:42,405.09
7/31/2010 8:42,335.83
7/31/2010 8:42,43.3
7/31/2010 8:42,24
7/31/2010 8:42,151.92
7/31/2010 8:42,433
7/31/2010 8:42,505.56
7/31/2010 8:42,32.5
7/31/2010 8:43,396.13
7/31/2010 8:43,75
7/31/2010 8:43,237.7
7/31/2010 8:43,156.47
7/31/2010 8:43,145.19
7/31/2010 8:43,539.99
7/31/2010 8:43,65.09
7/31/2010 8:43,131.2
7/31/2010 8:43,161.25
7/31/2010 8:44,20.32
7/31/2010 8:44,200.09
7/31/2010 8:44,365.99
7/31/2010 8:44,251.78
7/31/2010 8:44,758.98
7/31/2010 8:44,101.68
7/31/2010 8:44,150
7/31/2010 8:44,81.9
7/31/2010 8:44,406
7/31/2010 8:44,143.66
7/31/2010 8:44,7.85
7/31/2010 8:45,243.72
7/31/2010 8:45,394
7/31/2010 8:45,197.78
7/31/2010 8:45,352.39
7/31/2010 8:45,525.21
7/31/2010 8:45,592.69
7/31/2010 8:45,100.21
7/31/2010 8:45,364.91
7/31/2010 8:46,232.44
7/31/2010 8:46,490.34
7/31/2010 8:46,173.48
7/31/2010 8:46,480.5
7/31/2010 8:46,50
7/31/2010 8:46,125.1
7/31/2010 8:46,480.37
7/31/2010 8:46,156.1
7/31/2010 8:46,365.99
7/31/2010 8:46,511.05
7/31/2010 8:47,0
7/31/2010 8:47,408.19
7/31/2010 8:47,232.61
7/31/2010 8:47,0
7/31/2010 8:47,0
7/31/2010 8:47,0
7/31/2010 8:47,602.12
7/31/2010 8:47,263.4
7/31/2010 8:47,87
7/31/2010 8:47,553.99
7/31/2010 8:47,47.8
7/31/2010 8:47,195.4
7/31/2010 8:47,359.89
7/31/2010 8:47,313.65
7/31/2010 8:47,291.08
7/31/2010 8:48,225.95
7/31/2010 8:48,175.83
7/31/2010 8:48,71
7/31/2010 8:48,410.79
7/31/2010 8:48,121
7/31/2010 8:48,222.08
7/31/2010 8:48,184.35
7/31/2010 8:48,45.9
7/31/2010 8:48,64.1
7/31/2010 8:48,57.5
7/31/2010 8:48,150.02
7/31/2010 8:48,157.33
7/31/2010 8:49,95.08
7/31/2010 8:49,376.94
7/31/2010 8:49,188.3
7/31/2010 8:49,145.4
7/31/2010 8:49,225.43
7/31/2010 8:49,401.5
7/31/2010 8:49,671.05
7/31/2010 8:49,209.25
7/31/2010 8:49,305.22
7/31/2010 8:49,101
7/31/2010 8:49,375.47
7/31/2010 8:50,629.76
7/31/2010 8:50,560
7/31/2010 8:50,471.27
7/31/2010 8:50,0
7/31/2010 8:50,74.76
7/31/2010 8:50,276.83
7/31/2010 8:50,442.26
7/31/2010 8:50,594.8
7/31/2010 8:50,145.99
7/31/2010 8:50,175
7/31/2010 8:50,326.8
7/31/2010 8:50,221.13
7/31/2010 8:51,416.93
7/31/2010 8:51,138.45
7/31/2010 8:51,155.31
7/31/2010 8:51,0
7/31/2010 8:51,450.02
7/31/2010 8:51,447.05
7/31/2010 8:51,186.87
7/31/2010 8:51,335.42
7/31/2010 8:51,63.9
7/31/2010 8:51,147.8
7/31/2010 8:51,276.58
7/31/2010 8:51,433.14
7/31/2010 8:52,453.62
7/31/2010 8:52,134.12
7/31/2010 8:52,0
7/31/2010 8:52,475.8
7/31/2010 8:52,197.6
7/31/2010 8:52,377.95
7/31/2010 8:52,351.27
7/31/2010 8:52,88.1
7/31/2010 8:52,0
7/31/2010 8:52,158.27
7/31/2010 8:52,547.57
7/31/2010 8:52,151.48
7/31/2010 8:53,281.85
7/31/2010 8:53,0
7/31/2010 8:53,690.13
7/31/2010 8:53,56.3
7/31/2010 8:53,0
7/31/2010 8:53,264.66
7/31/2010 8:53,0
7/31/2010 8:53,0
7/31/2010 8:53,291.22
7/31/2010 8:53,0
7/31/2010 8:53,182.09
7/31/2010 8:53,229.43
7/31/2010 8:53,515.62
7/31/2010 8:53,516.83
7/31/2010 8:53,496.7
7/31/2010 8:53,414.52
7/31/2010 8:53,0
7/31/2010 8:53,553.62
7/31/2010 8:53,0
7/31/2010 8:53,321.1
7/31/2010 8:53,253.6
7/31/2010 8:53,518.13
7/31/2010 8:53,158.06
7/31/2010 8:53,140.7
7/31/2010 8:53,446.73
7/31/2010 8:53,186
7/31/2010 8:53,181.58
7/31/2010 8:53,461.8
7/31/2010 8:53,474.25
7/31/2010 8:54,516
7/31/2010 8:54,470.37
7/31/2010 8:54,91.7
7/31/2010 8:54,206.3
7/31/2010 8:54,465.26
7/31/2010 8:55,461.66
7/31/2010 8:55,296.39
7/31/2010 8:55,387.88
7/31/2010 8:55,110.2
7/31/2010 8:55,340
7/31/2010 8:55,466.7
7/31/2010 8:55,420.67
7/31/2010 8:55,169.66
7/31/2010 8:55,213.45
7/31/2010 8:55,22.3
7/31/2010 8:55,575.8
7/31/2010 8:55,374.58
7/31/2010 8:56,299.8
7/31/2010 8:56,113.6
7/31/2010 8:56,99
7/31/2010 8:56,454.44
7/31/2010 8:56,51
7/31/2010 8:56,331.11
7/31/2010 8:56,168.1
7/31/2010 8:56,131.98
7/31/2010 8:56,211.35
7/31/2010 8:56,138.13
7/31/2010 8:57,264.86
7/31/2010 8:57,295.43
7/31/2010 8:57,200
7/31/2010 8:57,251.84
7/31/2010 8:57,149.6
7/31/2010 8:57,214.6
7/31/2010 8:57,228.72
7/31/2010 8:57,436.73
7/31/2010 8:57,0
7/31/2010 8:57,139.9
7/31/2010 8:57,520.91
7/31/2010 8:57,130.1
7/31/2010 8:57,539.89
7/31/2010 8:57,82.2
7/31/2010 8:58,219.83
7/31/2010 8:58,330.81
7/31/2010 8:58,91.2
7/31/2010 8:58,453.8
7/31/2010 8:58,543.96
7/31/2010 8:58,113.85
7/31/2010 8:58,147.44
7/31/2010 8:58,143.98
7/31/2010 8:58,84.86
7/31/2010 8:58,265.23
7/31/2010 8:58,397.43
7/31/2010 8:58,300.45
7/31/2010 8:58,50.21
7/31/2010 8:58,387.63
7/31/2010 8:58,215.11
7/31/2010 8:58,363.32
7/31/2010 8:58,100.7
7/31/2010 8:58,548.54
7/31/2010 8:59,218.34
7/31/2010 8:59,168.5
7/31/2010 8:59,428.52
7/31/2010 8:59,75
7/31/2010 8:59,367.05
7/31/2010 8:59,409
7/31/2010 8:59,409.42
7/31/2010 8:59,0
7/31/2010 8:59,675.8
7/31/2010 8:59,547.13
7/31/2010 8:59,491.13
7/31/2010 8:59,613.66
7/31/2010 8:59,69.94
7/31/2010 8:59,591.16
7/31/2010 9:00,509.59
7/31/2010 9:00,509.68
7/31/2010 9:00,13.35
7/31/2010 9:00,63.15
7/31/2010 9:00,152.94
7/31/2010 9:00,421.78
7/31/2010 9:00,443.64
7/31/2010 9:00,336.76
7/31/2010 9:00,535.23
7/31/2010 9:00,187.76
7/31/2010 9:01,223.69
7/31/2010 9:01,172.51
7/31/2010 9:01,566.89
7/31/2010 9:01,408.06
7/31/2010 9:01,480.05
7/31/2010 9:02,573.33
7/31/2010 9:02,135.3
7/31/2010 9:02,150
7/31/2010 9:02,561.42
7/31/2010 9:02,610.17
7/31/2010 9:02,92.44
7/31/2010 9:02,60.8
7/31/2010 9:02,282.38
7/31/2010 9:02,813.4
7/31/2010 9:02,166.7
7/31/2010 9:02,360.97
7/31/2010 9:02,100.48
7/31/2010 9:02,462.16
7/31/2010 9:02,297.39
7/31/2010 9:02,179.73
7/31/2010 9:02,446.32
7/31/2010 9:02,31.66
7/31/2010 9:03,150.1
7/31/2010 9:03,347.8
7/31/2010 9:03,576.7
7/31/2010 9:03,432.57
7/31/2010 9:03,382.29
7/31/2010 9:04,154.16
7/31/2010 9:04,137.78
7/31/2010 9:04,289.01
7/31/2010 9:04,100
7/31/2010 9:04,355.46
7/31/2010 9:04,183.56
7/31/2010 9:04,285.96
7/31/2010 9:04,268.54
7/31/2010 9:04,100.5
7/31/2010 9:04,172.7
7/31/2010 9:04,477.14
7/31/2010 9:04,317.91
7/31/2010 9:04,179.44
7/31/2010 9:04,569.79
7/31/2010 9:04,490.61
7/31/2010 9:04,475.9
7/31/2010 9:05,521.82
7/31/2010 9:05,389.84
7/31/2010 9:05,219.09
7/31/2010 9:05,354.87
7/31/2010 9:05,26.7
7/31/2010 9:05,256.85
7/31/2010 9:05,50.02
7/31/2010 9:05,327.67
7/31/2010 9:05,85.73
7/31/2010 9:05,231.82
7/31/2010 9:05,470.25
7/31/2010 9:05,143.76
7/31/2010 9:05,394.57
7/31/2010 9:06,115.7
7/31/2010 9:06,254.42
7/31/2010 9:06,432.09
7/31/2010 9:06,482.21
7/31/2010 9:06,532.34
7/31/2010 9:06,315.73
7/31/2010 9:06,503.84
7/31/2010 9:06,101.2
7/31/2010 9:06,531.64
7/31/2010 9:06,50
7/31/2010 9:07,396.91
7/31/2010 9:07,338.27
7/31/2010 9:07,269.21
7/31/2010 9:07,379.94
7/31/2010 9:07,108.68
7/31/2010 9:07,469.04
7/31/2010 9:07,451.29
7/31/2010 9:07,206.02
7/31/2010 9:07,130.51
7/31/2010 9:07,525.93
7/31/2010 9:07,301.88
7/31/2010 9:07,99.2
7/31/2010 9:07,150
7/31/2010 9:08,82.7
7/31/2010 9:08,311.02
7/31/2010 9:08,285.23
7/31/2010 9:08,0
7/31/2010 9:08,517.62
7/31/2010 9:08,367.06
7/31/2010 9:08,359.45
7/31/2010 9:08,376.9
7/31/2010 9:08,417.11
7/31/2010 9:08,223.33
7/31/2010 9:08,184.32
7/31/2010 9:08,0
7/31/2010 9:08,62.93
7/31/2010 9:08,76.77
7/31/2010 9:08,193.95
7/31/2010 9:08,43
7/31/2010 9:08,140.34
7/31/2010 9:08,667.31
7/31/2010 9:08,0
7/31/2010 9:09,273.84
7/31/2010 9:09,52.56
7/31/2010 9:09,483.74
7/31/2010 9:09,0
7/31/2010 9:09,142.75
7/31/2010 9:09,146.02
7/31/2010 9:09,488.03
7/31/2010 9:09,472.16
7/31/2010 9:09,307.75
7/31/2010 9:09,404.87
7/31/2010 9:09,294.91
7/31/2010 9:10,185.99
7/31/2010 9:10,203.46
7/31/2010 9:10,81.9
7/31/2010 9:10,38.65
7/31/2010 9:10,144.76
7/31/2010 9:10,213.29
7/31/2010 9:10,147.34
7/31/2010 9:10,150.16
7/31/2010 9:10,257.31
7/31/2010 9:10,321.43
7/31/2010 9:10,394.16
7/31/2010 9:10,177.73
7/31/2010 9:10,408.5
7/31/2010 9:10,107.58
7/31/2010 9:10,221.94
7/31/2010 9:10,327.09
7/31/2010 9:11,178.8
7/31/2010 9:11,444.39
7/31/2010 9:11,491.6
7/31/2010 9:11,118.5
7/31/2010 9:11,193.3
7/31/2010 9:11,161.15
7/31/2010 9:11,546.2
7/31/2010 9:11,129.57
7/31/2010 9:11,477.15
7/31/2010 9:11,69.65
7/31/2010 9:12,442.27
7/31/2010 9:12,166.19
7/31/2010 9:12,62.7
7/31/2010 9:12,381.71
7/31/2010 9:12,465.01
7/31/2010 9:12,119
7/31/2010 9:12,521.68
7/31/2010 9:12,120.3
7/31/2010 9:13,0
7/31/2010 9:13,222.9
7/31/2010 9:13,378.68
7/31/2010 9:13,514.33
7/31/2010 9:13,223.33
7/31/2010 9:13,564.81
7/31/2010 9:13,310.73
7/31/2010 9:13,593.78
7/31/2010 9:13,407.75
7/31/2010 9:13,0
7/31/2010 9:13,568.75
7/31/2010 9:13,150.88
7/31/2010 9:14,236.46
7/31/2010 9:14,190.6
7/31/2010 9:14,327.66
7/31/2010 9:14,20.3
7/31/2010 9:14,31.11
7/31/2010 9:14,551.34
7/31/2010 9:14,170.19
7/31/2010 9:14,480.8
7/31/2010 9:14,475.08
7/31/2010 9:14,212.06
7/31/2010 9:14,70.53
7/31/2010 9:14,233.07
7/31/2010 9:14,578.64
7/31/2010 9:14,271.73
7/31/2010 9:14,355.76
7/31/2010 9:14,597.35
7/31/2010 9:14,181.93
7/31/2010 9:14,175.71
7/31/2010 9:14,95.1
7/31/2010 9:14,62.35
7/31/2010 9:14,186.49
7/31/2010 9:14,109.9
7/31/2010 9:14,145.1
7/31/2010 9:15,209.25
7/31/2010 9:15,379.28
7/31/2010 9:15,380.29
7/31/2010 9:15,168.72
7/31/2010 9:15,376.82
7/31/2010 9:15,161.88
7/31/2010 9:15,565.43
7/31/2010 9:15,293.29
7/31/2010 9:16,98.48
7/31/2010 9:16,360.96
7/31/2010 9:16,362
7/31/2010 9:16,142.95
7/31/2010 9:16,0
7/31/2010 9:16,198.34
7/31/2010 9:16,138.44
7/31/2010 9:16,145.88
7/31/2010 9:17,374.85
7/31/2010 9:17,292.84
7/31/2010 9:17,232.85
7/31/2010 9:17,438.12
7/31/2010 9:17,169.43
7/31/2010 9:17,285.83
7/31/2010 9:17,124.32
7/31/2010 9:17,147.02
7/31/2010 9:17,261.86
7/31/2010 9:17,487.47
7/31/2010 9:17,167
7/31/2010 9:18,553.76
7/31/2010 9:18,98.36
7/31/2010 9:18,205.63
7/31/2010 9:18,519.89
7/31/2010 9:18,466.45
7/31/2010 9:18,0.1
7/31/2010 9:18,549.45
7/31/2010 9:18,84.7
7/31/2010 9:18,153.58
7/31/2010 9:18,556.02
7/31/2010 9:18,90
7/31/2010 9:18,116.37
7/31/2010 9:18,144.97
7/31/2010 9:19,510.92
7/31/2010 9:19,498.64
7/31/2010 9:19,546.84
7/31/2010 9:19,456.2
7/31/2010 9:19,50.27
7/31/2010 9:19,117.71
7/31/2010 9:19,261.06
7/31/2010 9:19,653.87
7/31/2010 9:19,167.92
7/31/2010 9:19,55.4
7/31/2010 9:19,350.61
7/31/2010 9:19,150.03
7/31/2010 9:19,251.98
7/31/2010 9:20,212.64
7/31/2010 9:20,450
7/31/2010 9:20,605.27
7/31/2010 9:20,443.27
7/31/2010 9:20,442.48
7/31/2010 9:20,449.61
7/31/2010 9:20,94.61
7/31/2010 9:20,559
7/31/2010 9:20,250.1
7/31/2010 9:20,383.91
7/31/2010 9:20,418.8
7/31/2010 9:20,138.9
7/31/2010 9:20,503.72
7/31/2010 9:20,491.42
7/31/2010 9:20,364.9
7/31/2010 9:20,407.04
7/31/2010 9:20,555.8
7/31/2010 9:20,390.32
7/31/2010 9:20,0
7/31/2010 9:20,416.78
7/31/2010 9:21,293.2
7/31/2010 9:21,0
7/31/2010 9:21,301.12
7/31/2010 9:21,0
7/31/2010 9:22,0
7/31/2010 9:22,98.45
7/31/2010 9:22,294.26
7/31/2010 9:22,148.49
7/31/2010 9:22,491.29
7/31/2010 9:22,310.51
7/31/2010 9:22,121.2
7/31/2010 9:22,26.5
7/31/2010 9:22,150
7/31/2010 9:22,313.12
7/31/2010 9:22,307.37
7/31/2010 9:22,470.05
7/31/2010 9:22,0
7/31/2010 9:22,542.25
7/31/2010 9:22,245.03
7/31/2010 9:22,302.97
7/31/2010 9:22,146.95
7/31/2010 9:23,0
7/31/2010 9:23,0
7/31/2010 9:23,645.23
7/31/2010 9:23,0
7/31/2010 9:23,0
7/31/2010 9:23,0
7/31/2010 9:23,0
7/31/2010 9:23,0
7/31/2010 9:23,0
7/31/2010 9:23,0
7/31/2010 9:23,211.2
7/31/2010 9:23,151.01
7/31/2010 9:23,0
7/31/2010 9:23,0
7/31/2010 9:23,100.9
7/31/2010 9:23,325.61
7/31/2010 9:23,0
7/31/2010 9:23,60
7/31/2010 9:23,0
7/31/2010 9:23,0
7/31/2010 9:23,0
7/31/2010 9:23,0
7/31/2010 9:23,68.19
7/31/2010 9:23,0
7/31/2010 9:23,433.39
7/31/2010 9:23,280.97
7/31/2010 9:23,78.38
7/31/2010 9:23,209.07
7/31/2010 9:23,102.91
7/31/2010 9:24,0
7/31/2010 9:24,0
7/31/2010 9:24,0
7/31/2010 9:24,0
7/31/2010 9:24,0
7/31/2010 9:24,0
7/31/2010 9:24,0
7/31/2010 9:24,0
7/31/2010 9:24,0
7/31/2010 9:24,0
7/31/2010 9:24,0
7/31/2010 9:24,630.54
7/31/2010 9:24,129.31
7/31/2010 9:24,245.43
7/31/2010 9:24,100.9
7/31/2010 9:24,0
7/31/2010 9:24,543.24
7/31/2010 9:24,0
7/31/2010 9:24,32.41
